slope,elev_5x5_rel,elev_5x5_std_dev,slope_5x5_std_dev,twi_10m,twi_100m,dd_s,dd_h,dd_v,label
89.963264,-0.031837158,0.16514607,0.026841627,11.39902,-1.9342184,204.01755,203.9699,3.2960205,0
89.99758,-0.25524902,3.1325967,0.00012979697,9.011652,-5.047235,318.7015,314.1105,47.87684,0
89.99549,-0.17908691,1.6229855,0.002543841,9.246833,-3.008897,323.6648,322.95682,19.167427,0
89.99602,5.03917,5.085058,0.00084420544,19.186756,0.63223404,0.0,0.0,0.0,0
89.99851,0.8183789,5.4666557,0.0002366134,9.719357,-2.55672,100.9778,93.08402,38.765785,0
89.99625,-0.4575586,1.7320879,0.0015262924,8.65184,-4.103473,130.16884,129.20686,14.7321615,0
89.99844,0.806167,4.986413,7.916592e-05,9.550216,-5.7821107,194.2014,176.094,80.10144,0
89.998825,-0.61622804,6.5010977,0.000120841905,8.578105,-6.6967697,266.9817,239.16472,115.610435,0
89.98808,0.000390625,0.5860811,0.0005161321,11.545102,-3.2533264,233.92653,233.62514,11.72034,0
89.98824,-0.033649903,0.5822177,0.0020060737,10.862846,-1.9458416,66.55565,66.499794,2.5704553,0
89.997604,-0.4436621,3.4997418,0.00053587026,10.118544,-5.3422713,138.65517,132.17717,38.849445,0
89.99762,0.063125,3.0908265,0.00015582982,10.059673,-5.0339036,198.41594,194.124,40.523224,0
89.974045,0.016019287,0.27831987,0.003139926,12.329896,-0.3804003,78.36726,78.34799,1.7122587,0
89.99477,0.69512206,1.42001,0.0015256928,13.5275545,-3.4116771,67.70683,67.41015,5.9509687,0
89.998764,-0.17755616,5.570784,0.00021723285,7.804226,-5.0672274,94.44501,89.26041,29.989592,0
89.99856,-0.42115235,5.157551,0.00046964857,10.584879,-4.096477,70.258026,63.00924,30.621187,0
89.912704,-0.0037402343,0.08882081,0.027392108,12.190867,-0.1538173,209.25793,209.24944,1.7854916,0
89.9988,1.184519,6.9813457,0.00013262127,9.969141,-5.4572835,39.983383,36.486164,15.84314,0
89.99751,0.3001953,2.8200545,0.0005298421,10.703689,-4.559898,91.164665,89.00297,19.20166,0
89.99774,-0.49764404,2.7440002,0.0013346085,8.472146,-1.5566761,88.85391,87.973335,10.69103,0
89.9974,-0.31272462,2.7985187,0.00021193486,10.028625,-2.5911243,89.47229,88.423904,12.02417,0
89.990555,-0.12223633,0.8386842,0.0006184998,8.676414,-2.5087044,356.0429,354.81894,28.800076,0
89.94706,-0.01807251,0.14615016,0.023926405,12.752496,-2.8124378,203.46252,203.1493,6.8613844,0
89.99815,0.30052733,3.8387818,0.0002377337,9.1231985,3.470274,628.763,607.2311,142.43202,0
89.997185,-0.73045164,2.6593535,0.00050220883,8.834386,-2.8734338,247.3941,236.0798,54.0669,0
89.96454,-0.0061901854,0.17224382,0.12648627,11.136027,-3.403739,299.43436,299.40454,3.4817505,0
89.99728,0.2761792,2.6591282,0.0011938048,9.290318,-3.831329,104.962364,103.53477,16.002874,0
89.997986,-0.15708008,3.6052542,0.00019866826,10.292973,-3.90058,73.15465,71.493034,14.65302,0
89.99875,-0.6350244,6.660617,0.00030132395,8.61902,-5.7820325,149.57812,133.78314,62.786995,0
89.9988,-1.4323242,4.705608,0.0012228449,7.4323764,-5.524305,182.30888,172.39099,55.116272,0
89.996956,0.027495118,2.387976,0.00041323033,9.802127,-4.75957,246.1592,244.61327,26.736565,0
89.99745,0.2082837,2.85871,0.0004158378,9.776704,-5.068041,249.82236,247.09818,35.82342,0
89.997665,1.091836,2.8990743,0.00042795658,10.823373,-4.139194,48.958523,48.27043,7.992124,0
89.989525,-0.014083252,0.73063844,0.0015588147,10.886233,-3.747632,308.6768,308.43256,11.159929,0
89.99843,-0.38027343,4.7309384,0.00024811635,8.508064,-6.3302584,199.48856,186.44719,69.55557,0
89.99714,0.117878415,2.5785978,0.0004214072,10.278501,-4.418312,41.132656,40.543648,6.801375,0
89.99206,0.046516113,0.8924815,0.0006717379,11.218086,-0.8879759,60.446136,59.94803,7.0048857,0
89.99615,-0.10700683,1.8885273,0.00044581428,10.627467,-2.6191556,78.719025,77.74468,12.108856,0
89.99848,1.8660791,6.120437,0.00021228832,11.31823,-5.42644,149.29716,137.46893,57.59612,0
89.98833,0.06799561,0.59197277,0.0008922987,12.607004,-1.2472368,71.99198,71.89371,3.6480162,0
89.98858,0.12953125,0.55840653,0.008050781,9.949747,-3.1957283,60.03694,59.90084,3.855274,0
89.99828,-0.26174316,4.128266,0.00011915541,8.391793,-5.9128456,347.7513,339.6108,66.262505,0
89.99834,0.69438475,3.712748,0.00054456596,10.019178,-0.0561598,14.234098,13.668699,3.9538648,0
89.965576,0.02557373,0.1786508,0.009579294,0.0,-1.5700155,62.51572,62.51299,0.48482242,0
89.99754,-0.12233398,2.8626852,0.0004996284,9.156205,-4.420475,253.84041,245.15009,62.57898,0
89.99844,1.5799316,3.582606,0.00085818424,9.6260395,-1.9800571,7.878328,7.4252343,2.6332397,0
89.99721,-2.8694239,3.95069,0.004380966,6.812343,-4.4166045,169.84886,165.719,30.3938,0
89.99399,-0.087817386,1.2158966,0.0014145218,9.431407,-4.083883,168.64973,168.18509,11.457392,0
89.98103,0.014384765,0.35066035,0.0013867688,12.296432,0.5945891,325.43784,325.35367,7.0413938,0
89.91427,-0.02283203,0.11312155,0.010392235,12.915893,-1.0190597,129.20995,129.20393,1.2012851,0
89.99734,-0.18839844,2.5567546,0.00024208154,8.8271675,13.029118,247.61755,234.02507,74.213356,0
89.99842,-0.67333496,4.2152233,0.00042517416,8.39559,-5.859123,246.91748,229.58537,89.573326,0
89.99819,1.0247607,4.2250943,0.00044812277,8.115167,-0.5002125,13.273058,12.4327345,4.647705,0
89.9984,-0.52234375,4.7323165,0.00023224538,9.651215,-5.771353,214.09131,203.20857,60.916992,0
89.99767,-0.5387549,3.3159032,0.0005155533,8.922283,-4.8062577,77.02361,72.845894,24.57083,0
89.99902,-0.37391114,6.670061,0.00014636225,8.195254,-0.42200166,65.79612,61.8004,21.587242,0
89.99881,0.9369141,6.4168353,0.00019819845,8.358809,-5.9537945,149.55843,137.55637,57.036865,0
89.99374,-0.08414551,1.0937564,0.0007205223,10.566473,-3.53132,116.806046,115.3682,16.589993,0
89.99711,0.20286132,2.67504,0.00048362667,9.579001,-4.1813455,194.67442,192.52835,25.994995,0
89.997925,0.27791992,3.6288009,0.000117405056,9.649703,-3.6070745,136.70372,134.1938,24.444712,0
89.996796,0.2984961,1.8769141,0.0011912811,12.192139,0.47963902,11.612527,11.478515,1.7586927,0
89.99834,3.174739,5.0546637,0.00022829596,15.174467,-0.79218817,13.066949,12.434369,4.0164185,0
89.98681,0.07661377,0.61697185,0.0010054905,12.973134,-3.745208,116.151436,116.032875,5.203852,0
89.99837,-2.1907008,4.7562647,0.0006839359,7.151318,-5.704722,132.8434,120.651085,52.463974,0
89.99742,-0.19309326,2.9089863,0.0004171821,9.181762,-5.6747565,230.14075,222.55322,56.113403,0
89.99516,0.26582155,1.518427,0.0003406798,14.243866,-1.9120754,0.0,0.0,0.0,0
89.96154,-0.10171509,0.23951998,0.014894098,9.408724,0.39599192,94.83626,94.7217,4.5397615,0
89.9988,-0.05038086,5.4429975,0.00020294396,8.969638,-5.0898066,105.09181,100.21487,31.19225,0
89.99785,-0.14757325,3.4365911,0.0008230651,9.705443,-5.604987,218.83003,202.31845,74.17554,0
89.99858,-0.833916,5.7763324,0.00022954291,8.789965,-5.2498803,104.175095,93.910995,44.16244,0
89.99878,-0.2673169,5.685912,0.00018274042,8.77288,-5.714209,112.68376,107.61396,28.91095,0
89.98737,0.03817749,0.5548058,0.0019432149,11.198541,-1.2853171,57.078396,57.024593,2.4427674,0
89.991875,-0.003659668,0.8671372,0.00038170355,10.506251,-4.304057,237.76434,237.50519,10.27626,0
89.999115,-1.1930712,6.7881165,0.00046561065,7.268474,-5.1869874,327.11423,312.09772,90.31621,0
89.99218,0.08033203,0.95982915,0.0031347356,10.883111,-4.631962,301.0686,300.9541,7.5195956,0
89.998344,0.3260498,4.200972,0.00051246764,9.7681875,-3.1203327,28.629128,27.581205,7.6122837,0
89.998024,-0.19785157,3.7554443,0.00011610725,9.71424,-4.905157,137.5235,130.68532,41.17993,0
89.998146,0.21527833,4.0170436,0.0002079441,9.959218,-4.3221407,182.38524,175.49518,46.06494,0
89.99496,0.3871753,1.3953315,0.025794012,10.895513,-1.8797555,29.417515,29.375832,1.0105904,0
89.9981,-0.38341796,3.6226246,0.0002932093,8.987123,-3.7715993,131.61293,119.69314,52.82285,0
89.971306,0.1372998,0.5244054,0.012767231,11.433017,11.658106,204.07703,204.0545,2.91207,0
89.98228,0.018623047,0.40791923,0.002003601,11.598572,0.82000893,113.0079,112.964226,3.00735,0
89.99889,0.7539404,6.0471473,0.00019753008,9.872263,-5.4363384,118.81,112.678474,35.52025,0
89.998604,2.9894972,7.5468364,0.00043148382,10.205449,-3.8787255,23.16601,22.248058,5.364624,0
89.99856,-0.43450683,5.1289654,0.00018162857,8.24126,-3.9320953,100.62099,97.893906,20.466797,0
89.99091,0.07539551,0.7587037,0.0010928577,11.901575,-3.4749334,78.02297,77.94928,3.3511417,0
89.99714,0.9706494,2.6813664,0.0008851211,10.3561945,-2.9941442,70.44737,69.0741,13.2695055,0
89.99728,-0.99455565,2.781265,0.0027390171,8.264779,-5.6204605,234.65558,228.73853,48.778923,0
89.9967,0.19634277,1.9814078,0.0016376397,10.13075,-3.4052606,23.343624,23.011713,3.8446424,0
89.998436,0.46108887,5.137357,0.00025981985,10.157538,-5.183687,156.30507,143.40309,61.49011,0
89.998604,0.17089844,5.178415,2.8799928e-05,9.547447,-5.396208,95.73938,86.62531,39.72046,0
89.99804,-0.35706788,3.6241755,0.00044547304,10.147764,-5.4752545,224.75327,217.03868,55.2473,0
89.99274,0.24193603,1.1127595,0.0029039043,10.851777,-5.2649784,103.9643,101.87136,19.457834,0
89.99885,-0.10683105,6.5844793,9.0889116e-05,10.62322,-4.6036363,89.92887,83.35841,30.781982,0
89.99529,0.18296142,1.5327047,0.0033938107,10.984852,-4.2065372,105.41277,105.32795,2.7764282,0
89.998825,-0.33746827,5.7026634,0.00019172618,8.613711,-5.5798154,203.65329,193.9582,60.40708,0
89.99889,1.5764794,6.721295,0.0002891798,9.959229,-4.7196097,26.363005,23.920221,10.906597,0
89.994644,0.10165772,1.9001075,0.0011014751,13.470924,-3.7532134,50.240997,49.891495,5.638611,0
89.99877,-0.06518555,5.9905996,5.0445473e-05,8.593727,-3.8236413,211.52837,199.86188,67.313354,0
89.99881,1.0310498,6.25748,0.00012155577,9.844813,-6.32489,319.07898,300.9725,100.99371,0
89.99534,0.00037597655,1.5884488,8.8943954e-05,11.124938,-5.085095,190.52652,189.54547,18.016582,0
89.997856,2.1755836,3.7688658,0.00095467723,14.389159,-1.9567294,0.0,0.0,0.0,0
89.99732,0.70299804,2.4480233,0.0010186854,9.667916,-4.7069945,387.12958,381.2319,61.682373,0
89.99711,0.039145507,2.480015,0.00024601485,10.364357,-4.265167,72.5073,71.66527,10.923826,0
89.9989,-1.0700611,7.055389,0.00016791713,7.8469753,-3.3694663,47.504612,40.37337,24.49095,0
89.98366,0.0020629882,0.4472276,0.00075208256,10.91027,-1.8444614,299.15192,298.92905,11.225159,0
89.97248,0.03561035,0.3104836,0.0020662833,19.53676,1.3181213,0.0,0.0,0.0,0
89.99894,-2.304536,8.584873,0.00027304518,7.638929,-5.4348125,190.93967,160.4795,91.14545,0
89.997955,0.37162355,3.6370268,6.8303496e-05,11.947343,-5.161616,62.351875,59.37878,18.95868,0
89.98891,-0.010349121,0.70251614,0.0011727908,12.234026,-1.087346,134.4894,134.3465,5.9829316,0
89.99683,0.3171753,2.0482023,0.0017287305,10.093811,-3.7851422,27.474352,27.26598,3.00473,0
89.99916,1.743374,8.527131,0.00024272624,8.204544,-5.5806127,92.80031,86.27252,32.807327,0
89.99576,0.34732667,1.7774714,0.0009253127,9.990352,-2.762372,51.059128,50.748848,5.546202,0
89.989746,-0.022000732,0.7010472,0.00083579984,12.289283,0.50580525,33.18666,33.15016,1.5494709,0
89.998116,0.21943603,3.8027859,7.869513e-05,9.060789,-5.8737197,200.27261,192.84073,53.348907,0
89.99782,-0.18256836,3.2822304,0.00023115006,8.935006,-5.1519027,183.98625,180.96973,31.480778,0
89.99671,0.11411133,2.1023371,0.00037899023,9.288195,-3.8768234,128.5622,124.9593,28.178234,0
89.99723,-0.26355958,2.551193,0.0009854587,9.513176,-2.586893,51.580505,50.85591,7.4303327,0
89.99884,-0.19331299,5.9422398,0.00012702426,8.959733,-4.3853498,52.144535,49.28892,16.562597,0
89.98449,-0.07047363,0.39966568,0.018186592,10.416574,-1.6027786,15.273834,15.254127,0.7659742,0
0.0,4.5474735e-12,0.0,0.0,10.713811,-0.53356797,331.79263,331.79263,0.0,0
89.9993,1.0166748,7.932015,0.00013041186,7.0820017,-4.2818823,89.27378,75.34261,47.572296,0
89.96122,-0.013116455,0.23779628,0.00509385,12.059381,0.8658382,121.499855,121.481964,2.0215907,0
89.98848,0.123449706,0.617156,0.005744671,12.023396,13.030642,23.375263,23.358051,0.8847656,0
89.99147,0.03626953,0.9248723,0.00090651005,10.260076,-2.3044603,144.31635,143.44185,15.477175,0
89.99413,0.36938477,1.4835756,0.0023923728,10.736115,-4.509849,174.67438,174.20184,12.48159,0
89.99864,-1.2597412,6.160192,0.0003154012,7.7472477,-4.5799656,199.29333,183.02876,69.67122,0
89.99771,-0.45414552,3.2013228,0.0012629612,8.478513,-5.8908706,147.12173,129.07532,64.72711,0
89.9954,0.054848634,1.6144403,0.0006774006,9.737173,-2.5018904,147.82405,147.10672,14.325223,0
89.99802,0.7290991,3.6535032,0.000590471,11.1739855,-5.122689,133.78763,131.24516,25.64386,0
89.99846,-0.396333,4.723043,8.263786e-05,8.701375,-5.9781737,265.92206,242.36879,105.67239,0
89.99813,0.24724366,4.1531034,0.0002789053,9.914392,-2.1331244,69.18782,67.25831,15.557195,0
89.99747,-0.62071043,2.719404,0.00030496973,7.499441,-4.589645,94.5985,90.60393,24.75863,0
89.97233,-0.009761963,0.29826602,0.0021482746,11.277612,-2.1136992,215.09996,215.05399,4.34257,0
89.99417,-0.9296045,1.631499,0.0022608417,7.7079296,-1.985241,363.23734,355.09503,69.81397,0
89.99174,0.032958984,0.8507457,0.00069205294,15.609954,-1.0066365,55.478497,55.4085,2.7255938,0
89.99354,-0.045166016,1.1137697,0.0012899082,12.203748,-4.2910037,141.84723,141.53656,9.193176,0
89.95683,-0.0026501464,0.111443564,0.03644587,12.528454,-0.4504046,570.8219,570.8064,3.9624462,0
89.997284,-0.0042944336,2.8317962,0.0002357439,10.57557,6.1251917,106.565125,103.61566,24.077818,0
89.99619,0.4216919,1.931312,0.00095232076,13.74965,-3.9926322,7.567181,7.4144316,1.5127563,0
89.9958,-0.9617041,2.274691,0.00088569906,7.355361,-4.487779,178.24043,169.1222,52.96416,0
89.899414,-0.016713867,0.08228199,0.017548537,12.375741,-1.7999998,418.37857,418.36017,3.434945,0
89.99858,0.9920532,5.533605,0.00030396396,9.592089,-4.022247,85.84466,82.62683,22.894896,0
89.98041,0.016723633,0.39188555,0.007561262,13.058402,-0.61933994,109.30485,109.2842,1.9079547,0
89.99362,-0.1518921,1.129562,0.001577709,9.853968,-3.9220693,139.59007,139.24529,9.23111,0
89.99817,0.031677246,4.264725,0.00018496875,8.6827965,-4.624692,110.24692,98.069405,48.069305,0
89.99732,0.25092775,2.533083,0.0006317068,11.723003,-3.6992946,13.645548,13.286862,3.0978603,0
89.9899,-0.037089843,0.94366574,0.0150528215,10.191944,-4.83519,239.9999,219.67554,89.71126,0
89.98921,0.032202147,0.667121,0.0019552803,11.874422,-3.3143654,83.78702,83.55404,6.1358066,0
89.99632,0.025341798,1.9759809,0.0001734827,10.153231,-3.3676152,213.74068,211.05888,33.282097,0
89.99837,-0.329292,4.673125,0.00018280666,9.52543,-3.1716475,166.2409,154.91364,59.26516,0
89.99787,0.5457251,3.8261087,0.00026431042,9.755448,-5.7060413,288.79996,282.05618,59.94493,0
89.9973,-0.16770752,2.6961765,9.882043e-05,9.901537,-4.8069777,247.86276,244.14687,38.8432,0
89.998116,-0.7838086,3.6958776,0.0003314178,8.875371,-3.3078728,61.42244,59.168083,16.240885,0
89.99818,0.039353028,4.0410733,0.00012166911,9.081345,-5.33084,342.97137,336.0113,62.48822,0
89.99323,-0.09149414,1.0487665,0.00037097326,10.621309,-0.84398246,92.63583,92.2772,8.037077,0
89.96209,0.044312745,0.23568702,0.005443943,14.000515,-2.3495529,132.67436,132.63255,3.2021427,0
89.97522,0.04229614,0.3263769,0.0067103845,16.657719,2.3006501,0.0,0.0,0.0,0
89.9966,0.30439454,1.9682767,0.0010583452,9.90111,-0.66302776,30.202837,29.948812,3.8217657,0
89.99808,0.33306885,4.1181064,0.00015568272,10.169355,-5.6279283,146.39307,138.41953,46.687443,0
89.99382,0.012668457,1.2702556,0.00052214623,10.093228,-3.9502842,257.15442,255.86052,25.487011,0
89.9987,0.8015845,5.705102,0.0004556762,9.094044,-5.142099,21.666143,20.23161,7.691223,0
89.997894,-0.17468262,3.5148304,5.5535285e-05,9.126834,-6.1439004,192.87117,187.82384,43.14038,0
89.998924,-0.2734668,7.042015,0.00010021482,8.968408,-4.0694613,93.74582,80.32529,47.752357,0
89.99827,-0.18313476,4.4888496,0.0002686424,8.330931,11.806684,276.91537,256.32874,102.91017,0
89.95216,0.020729981,0.14652032,0.01180798,14.202564,-0.5468025,25.77425,25.772327,0.3070886,0
89.9957,-0.023608398,1.6049448,0.0005637787,9.303876,-4.650524,316.84473,311.70236,52.147038,0
89.97533,0.012294922,0.32471073,0.0018705454,13.41038,-1.7581558,44.5719,44.560635,0.99719,0
89.997696,-0.10430664,3.2244594,0.00020175696,8.604834,-5.888129,449.88763,430.0901,100.85321,0
89.99199,0.10108887,0.74380124,0.003838748,12.054251,-3.46942,37.188065,37.158344,0.7541504,0
89.99826,-0.18353516,4.474008,0.00014478846,8.955289,-5.700111,266.43768,258.4704,58.721413,0
89.951256,-0.0013745117,0.13183974,0.019315528,17.514536,0.5967107,27.125168,27.124168,0.22575308,0
89.992226,-0.09201172,1.016511,0.0010725833,10.360781,-2.6414146,213.27347,212.71376,15.023515,0
89.999054,0.0016748047,7.479991,0.00015345032,8.903624,-2.7172697,51.10806,45.905617,22.192596,0
89.99775,-0.50987303,3.0856562,0.0003856212,9.36406,-4.9784703,195.1873,191.7717,31.669811,0
89.99844,-1.3955005,4.323456,0.004418125,7.3308673,-5.8825655,325.535,310.6496,76.234474,0
89.98687,0.072843015,0.5661835,0.0013980326,12.082157,-0.2610701,73.39556,73.27622,3.9716294,0
89.998085,-0.38694337,3.8846436,0.0002103403,8.551452,-2.5096269,74.191505,66.90893,30.760666,0
89.99892,-2.7243066,6.8391647,0.00028575113,6.416192,-5.9681673,256.87915,240.69994,81.996445,0
89.99851,-1.8471069,4.8593984,0.0007027731,6.7158737,-4.8935213,191.87279,184.12816,49.56063,0
89.99464,0.07758301,1.3911763,0.0013389381,11.168836,-5.122731,320.52365,315.67926,50.918198,0
89.99688,0.09394775,2.3360312,0.0003427552,12.728735,-3.160253,16.956457,16.65032,3.1967032,0
89.9894,-0.048815917,0.7042425,0.00040953135,11.477319,-2.7508924,173.58067,173.39919,7.425589,0
89.99729,-0.41900146,2.902883,0.000729902,8.971581,-0.6640093,33.03715,32.179077,7.1705537,0
89.99737,-0.028347168,2.6167665,0.00012849097,10.926216,-2.7587318,83.44036,82.311455,13.080153,0
89.99891,-1.0741309,6.473144,8.345093e-05,6.5636806,-5.7246003,139.11746,132.60988,33.33142,0
89.99238,-0.04424805,0.9643875,0.0003598971,11.366331,-3.199274,43.755684,43.627483,3.3247817,0
89.99764,0.2717676,3.2404435,0.00018366765,12.612094,-3.092291,81.03612,79.82622,13.696045,0
89.99914,-3.0763159,7.939749,0.00084255135,6.7960935,-6.4722943,128.10596,101.90226,73.78431,0
89.99893,0.11348633,6.71317,8.232735e-05,10.658055,-5.869393,182.38896,159.64851,83.55434,0
89.97431,0.037824705,0.27299154,0.004232317,12.06559,0.07672793,159.86226,159.83002,2.9497492,0
89.99834,-0.45464844,4.5500975,0.00019820832,8.652952,-4.6826143,128.09596,121.371605,40.711517,0
0.0,2.2737368e-12,0.0,0.0,11.820339,-0.81202936,345.97018,345.97018,0.0,0
89.99451,-0.05493408,1.3439523,0.0005095189,10.0750885,-2.9259298,110.35039,109.650085,12.174152,0
89.9993,-0.7913428,9.964702,0.00038359952,6.814763,-5.699867,195.85846,188.39967,41.360172,0
89.99861,0.38949707,4.986965,0.00025457112,9.81473,-3.7066295,56.20886,52.12282,20.785316,0
89.997406,-0.8408301,3.1639724,0.0005205395,8.760079,-3.7836454,80.60389,77.673386,20.914598,0
89.99636,1.2540674,2.4379625,0.0011375772,15.20945,-2.5021043,0.0,0.0,0.0,0
89.99663,0.41227296,2.5774307,0.00076261285,10.173689,-5.15239,218.02534,215.51576,30.894312,0
89.99691,0.078181155,2.4215472,0.000691957,10.354327,-2.2861745,93.70569,92.56158,13.406674,0
89.998825,-1.0413404,5.566738,0.0027245712,7.892284,-6.372247,142.4991,123.80436,68.009705,0
89.94631,0.019276123,0.13974081,0.010794404,13.048262,0.32572153,19.900076,19.89872,0.22828561,0
89.99806,-0.29149902,3.683718,0.00015391089,8.59218,-5.9553933,357.136,336.55032,114.8652,0
89.98306,0.019222412,0.4071447,0.0016930945,12.3667345,-1.264903,88.54384,88.49717,2.8303688,0
89.94361,-0.015234375,0.11403014,0.013886895,10.637287,-1.7601066,265.5921,265.57785,2.6275067,0
89.99601,0.11450683,1.8300214,0.0005485543,10.3113,-4.1462035,82.636185,82.2892,7.0599346,0
89.99863,-0.94901365,5.453006,0.0002980013,9.054233,-4.549526,171.78809,155.20207,72.44027,0
89.99876,0.30586913,5.952116,9.597572e-05,9.661133,-4.5711823,183.21362,168.86464,69.6513,0
89.94814,0.07010376,0.13917473,0.21583785,12.954922,-1.0839694,7.405397,7.4051595,0.05926514,0
89.97045,-0.036293946,0.23534383,0.007068639,12.0759,-2.8150258,363.02768,362.99744,4.431203,0
89.98392,0.00567749,0.4453715,0.00080881576,12.013662,-3.626754,165.75204,165.65103,5.7277985,0
89.99132,-0.099387206,0.9646602,0.0025566376,9.999421,-1.6450007,77.29845,76.670044,9.297913,0
89.99761,-0.6154883,3.121483,0.0008431403,8.33057,-5.6499896,308.60394,295.4886,83.40277,0
89.96994,0.03461548,0.22068192,0.004781381,12.936908,-1.1041766,60.925785,60.920628,0.7824292,0
89.99825,-1.8925292,4.3572164,0.0005473263,7.049943,-5.4965115,282.53848,265.78384,90.7331,0
89.99844,-0.31444335,4.7741184,0.00012657844,9.219789,-4.2333503,70.94197,66.32749,23.891445,0
89.99509,0.015539551,1.4679596,0.0004146446,9.774161,-2.6423717,151.70184,151.13959,12.457027,0
89.98379,0.07675171,0.42427966,0.003233123,11.520121,1.3413658,202.16493,202.08997,5.332209,0
89.99874,-0.11817871,5.81491,5.5692697e-05,9.009452,-6.211422,161.14308,149.50395,56.55652,0
89.99902,1.332373,6.900509,0.00067136757,8.490442,-2.6542673,50.574814,48.41609,13.617312,0
89.99609,0.110808104,1.826872,0.00061916444,10.305228,-4.465592,252.12706,251.34912,19.145061,0
89.99844,0.94310546,4.3407836,0.00024727074,10.420325,-5.009544,81.11071,75.56135,28.947943,0
89.99848,-0.23844238,4.766697,2.9468036e-05,9.127746,-5.9681835,415.39752,378.79477,157.16606,0
89.99686,-0.8409082,2.1914797,0.0019815476,8.398138,-4.600722,175.59221,173.98637,19.414062,0
89.98205,-0.22786133,0.47031438,0.015954131,9.640464,1.4268676,73.97335,73.81577,4.5125957,0
89.998215,0.5741455,3.3229373,0.0009223856,10.16046,-5.278871,112.610054,110.76142,19.81946,0
89.99819,0.93910646,3.068804,0.0031336434,9.861679,-0.4423027,17.935192,17.55933,3.5778627,0
89.99631,0.2720166,1.7579668,0.0013379111,10.670668,-4.8606763,187.54893,185.39047,23.169312,0
89.998314,0.85467774,4.63971,0.00014335143,10.905955,-4.6036143,125.70388,116.1219,44.966187,0
89.991486,-0.040847167,0.8311558,0.00033272614,10.818727,-4.0364,182.5997,182.29659,10.256548,0
89.98918,0.0059448243,0.6568104,0.0012406663,11.202114,-3.3685071,273.40543,273.01022,13.830139,0
89.99253,0.057363283,0.9449342,0.00034253858,10.920782,-2.2722344,323.83844,323.3594,17.211962,0
89.894066,0.35078126,0.7065926,0.577219,12.758245,-1.8014727,154.78394,154.75128,2.0937998,0
89.99802,0.06313477,3.76755,0.0003721761,9.830598,-5.6032414,230.15846,223.68402,50.13557,0
89.9979,-0.44041017,3.5325036,0.0002743858,8.196328,-2.6702008,151.55086,147.04752,32.28882,0
89.99772,-0.00940918,3.1409674,0.00019132599,9.998619,-4.1017823,95.377846,89.93955,30.428555,0
89.998314,-0.27570802,3.9665656,0.00022497396,9.059166,-0.7158949,84.61785,81.942116,19.937933,0
89.95131,-0.00612793,0.14536226,0.007899338,12.298098,-2.1661334,370.7986,370.7664,4.4885697,0
89.99864,-0.4236621,5.5607224,0.00013127881,8.597527,-6.2457085,160.5092,147.82709,61.54655,0
89.99789,-0.022021484,3.614463,0.00023256437,9.707274,7.204479,101.64152,97.90299,26.069971,0
89.99623,0.84825194,2.8553922,0.0009082594,12.508383,-5.3453884,150.93019,149.67337,18.39618,0
89.99089,-0.46996826,1.0591795,0.00520051,8.494757,-2.667841,119.779495,119.35477,8.172501,0
89.99324,-0.038125,1.0525504,0.00328766,10.682295,-2.614427,30.432638,30.353123,2.0634766,0
89.99878,0.74443114,4.850605,0.00034464817,8.754732,-4.8870225,37.48859,36.17314,8.867859,0
89.998245,-1.3169385,4.145728,0.0003070384,7.7166886,-4.672566,341.84012,312.85495,134.411,0
89.99907,0.8980762,8.203118,9.877046e-05,8.61809,-5.7315755,109.84072,97.803314,48.951035,0
89.99672,0.3646338,2.0221026,0.0019238725,10.022614,-3.8618612,24.394464,24.070196,3.922656,0
89.99823,-0.8337817,3.7667203,0.00040757435,7.928545,-6.0030646,169.33081,146.05873,79.42945,0
89.9982,0.008310547,3.9199562,0.00016408584,9.815949,-4.774729,169.08441,165.59135,29.104187,0
89.99215,0.17232178,0.9643651,0.0016022266,15.732162,-1.5743552,73.84435,73.60093,5.936326,0
89.99813,0.07533691,4.15829,0.00015643526,9.390682,-4.874531,78.63339,75.319374,22.569786,0
89.99733,0.061025392,2.5936534,0.00010005857,9.970265,-5.0882406,275.87527,273.10754,33.312378,0
89.9989,1.4034033,6.788844,0.00021272438,11.02178,-5.3868213,275.32446,242.39066,129.4274,0
89.99773,-0.05855957,3.2299798,0.00017970578,9.046017,-5.310865,179.6052,176.32764,31.66962,0
89.997604,-0.5061133,2.9054964,0.00020854785,8.196543,-5.626576,143.47052,138.39746,33.912193,0
89.99768,0.63591796,3.3517945,0.00017633352,14.7859535,-3.5686631,0.0,0.0,0.0,0
89.98781,0.007758789,0.6152132,0.000772194,11.603591,-3.1223965,194.09198,193.83295,9.869959,0
89.98763,-0.09553955,0.5965204,0.0018712098,10.466825,-3.344418,271.1103,270.8817,10.981344,0
89.998344,-0.14468262,4.2081757,0.00013293409,9.040343,-5.4282756,110.80508,107.67686,22.034399,0
89.99803,-0.2617407,3.6870887,0.00016706806,9.893925,-5.3323393,127.93996,122.32757,37.121677,0
89.997894,-0.97889405,3.9176717,0.0005939911,8.538954,-6.33917,252.71985,229.232,101.01482,0
89.98893,-0.17770997,0.6697114,0.005501927,9.608142,-5.164923,223.32904,220.3978,31.906385,0
89.99662,-0.0317041,2.1807828,4.454312e-05,9.384577,-5.2463107,206.1131,203.458,32.645878,0
